title,description,pubDate,guid/_isPermaLink,guid/__text,link,creator,enclosure/_url,enclosure/_length,enclosure/_type,point
Bozeman officials say they want decisive leadership from next city manager,"Still in the early stages of selecting a replacement for departed City Manager Chris Kukulski, Bozeman’s elected commissioners and its top staff agreed on a key point at a Wednesday meeting: The booming city needs strong, decisive leadership to help…","Thu, 04 May 2017 16:30:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/e46e25fe-de6f-5c1d-9af0-8b5d3e118b10,https://www.bozemandailychronicle.com/news/city/bozeman-officials-say-they-want-decisive-leadership-from-next-city/article_e46e25fe-de6f-5c1d-9af0-8b5d3e118b10.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/0/66/06697260-8ffa-5256-981f-30df34363c5d/58a27f4be1720.image.jpg?resize=300%2C200,493031,image/jpeg,
"Parking requirements stifling Midtown development, Bozeman commission says","Looking to throw fresh fuel on a long-smoldering effort to encourage urban-style construction along the North Seventh corridor, Bozeman commissioners agreed Monday with a consultant’s case that redevelopment in the Midtown area is being stifled by city parking requirements.","Tue, 02 May 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/03c688f7-d2ce-56d0-902f-c55fee4a1175,https://www.bozemandailychronicle.com/news/city/parking-requirements-stifling-midtown-development-bozeman-commission-says/article_03c688f7-d2ce-56d0-902f-c55fee4a1175.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/8e/b8eb69a7-2107-5930-a426-64dfc54cbaa5/590808deeb643.image.jpg?resize=300%2C200,367160,image/jpeg,
"Korner Klub, still open for business, sues over health dept’s license denial","The county board of health might have voted down a renewal of the Korner Klub’s food serving license Thursday morning over an alleged failed septic system, but you’d have hardly known it from the lunch crowd Friday.","Fri, 28 Apr 2017 18:30:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/0a4dae6e-2a0e-50fb-ab43-98426f46c433,https://www.bozemandailychronicle.com/news/business/korner-klub-still-open-for-business-sues-over-health-dept/article_0a4dae6e-2a0e-50fb-ab43-98426f46c433.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/72/b72aeec9-f1e2-5a9b-ae91-d1c9ffdfcc3f/590277065c72f.image.jpg?resize=300%2C225,58345,image/jpeg,
Korner Klub loses food license over septic woes — but may not close,"County health officials voted Thursday against issuing a 2017 food serving license to the Korner Klub in Four Corners, citing long-running issues with its septic system that included a pool of raw sewage exposed on its property for months in…","Thu, 27 Apr 2017 19:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/aa47ea8e-fe19-5108-8a47-79a8899b65e9,https://www.bozemandailychronicle.com/news/health/korner-klub-loses-food-license-over-septic-woes-but-may/article_aa47ea8e-fe19-5108-8a47-79a8899b65e9.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/72/b72aeec9-f1e2-5a9b-ae91-d1c9ffdfcc3f/590277065c72f.image.jpg?resize=300%2C225,58345,image/jpeg,
"Top concerns for Bozeman-area towns: housing, transit and mental health","Affordable housing, public transit options and mental health services top the list of community needs for Bozeman and surrounding towns, according to a freshly released study by nonprofit HRDC.","Thu, 27 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/d6cf50cc-a51f-5f2d-96a0-dd3c25f1d28b,https://www.bozemandailychronicle.com/news/top-concerns-for-bozeman-area-towns-housing-transit-and-mental/article_d6cf50cc-a51f-5f2d-96a0-dd3c25f1d28b.html,By Eric Dietrich Chronicle Staff Writer,,,,
Commissioners want stricter regs on vacation rentals,"Bozeman city commissioners said Monday night they want to consider stricter vacation rental regulations than a draft proposal presented by city staff, with a majority of commissioners saying specifically that they support limiting Airbnb-style operations in lower-density neighborhoods.","Tue, 25 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/a6c5723f-cc2f-5a87-8818-d03b1622581f,https://www.bozemandailychronicle.com/news/city/commissioners-want-stricter-regs-on-vacation-rentals/article_a6c5723f-cc2f-5a87-8818-d03b1622581f.html,By Eric Dietrich Chronicle Staff Writer,,,,
Commission to discuss regs for Bozeman vacation rentals,An effort to hammer out city regulations for Airbnb-style vacation rentals is headed before Bozeman commissioners for discussion Monday with a proposal spelling out nominal regulations for owner-occupied vacation rentals and stricter ones where a property in a lower-density neighborhood…,"Sun, 23 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/6e6b6f5b-4f61-54b1-8bb3-b8525a13bd40,https://www.bozemandailychronicle.com/news/city/commission-to-discuss-regs-for-bozeman-vacation-rentals/article_6e6b6f5b-4f61-54b1-8bb3-b8525a13bd40.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/40/b40d2fa3-f46b-5271-92b3-98b76e087dc1/578ea5676a9aa.image.jpg?resize=300%2C201,276869,image/jpeg,
"With more student housing and Paulie’s moving in, South University District takes shape","Other than Bobcat Stadium and a couple of office parks, the south side of the Montana State campus in Bozeman, historically, hasn’t been much beyond farmland, staying open and empty even as other parts of the city have built up…","Sat, 22 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/87408f73-146a-5147-b882-1faa614fd7ff,https://www.bozemandailychronicle.com/news/city/with-more-student-housing-and-paulie-s-moving-in-south/article_87408f73-146a-5147-b882-1faa614fd7ff.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/14/114f1375-a3d7-551f-995a-5a0899f2b0ae/58fa8a8f05ef4.image.jpg?resize=300%2C216,374458,image/jpeg,
Commission will use search firm to help find Bozeman’s next city manager,Bozeman’s five-member city commission decided unanimously Thursday that it will use a national search firm to help find a replacement for former City Manager Chris Kukulski.,"Fri, 21 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/6ec1659c-5439-50ed-bf71-4e8e38825ab9,https://www.bozemandailychronicle.com/news/city/commission-will-use-search-firm-to-help-find-bozeman-s/article_6ec1659c-5439-50ed-bf71-4e8e38825ab9.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/0/3a/03a89d9d-2e01-5416-b0df-1232e8e2dc37/58d19339956ca.image.jpg?resize=300%2C205,408707,image/jpeg,
Bozeman Commissioner Chris Mehl announces mayoral run,"Two-term City Commissioner Chris Mehl said Thursday that he will seek election as Bozeman’s mayor this fall, citing a need to “keep Bozeman special.”","Thu, 20 Apr 2017 11:47:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b42aca19-609e-52fe-862c-76c69e6ca7c0,https://www.bozemandailychronicle.com/news/city/bozeman-commissioner-chris-mehl-announces-mayoral-run/article_b42aca19-609e-52fe-862c-76c69e6ca7c0.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/a3/ea38f01e-6013-58ff-af5d-8db7c2865da7/55de0f1e9921c.image.jpg?resize=300%2C225,170690,image/jpeg,
Urban planning for old age,"A solid piece here from the Minneapolis Star-Tribune, looking at how the layout of urban places affects the opportunity seniors have to move around comfortably once they get to a point where they're no longer able to drive.","Wed, 19 Apr 2017 13:59:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/9d2eef7c-08ef-5603-acc1-d7da689c721f,https://www.bozemandailychronicle.com/blogs/city/urban-planning-for-old-age/article_9d2eef7c-08ef-5603-acc1-d7da689c721f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/3/ff/3ffd4913-8cc2-5f78-a29e-884f64d3b060/56ccb6166f5e8.image.jpg?resize=300%2C200,302006,image/jpeg,
Gallatin County approves Oak Street easement for westside Bozeman ‘mega-build',"Gallatin County and the city of Bozeman might still head to court over who will pay for the “mega build” road project on the west side, but county commissioners decided Tuesday they will help the city move ahead with construction.","Wed, 19 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/68191c8e-06f6-5e35-9299-40b973842ad1,https://www.bozemandailychronicle.com/news/county/gallatin-county-approves-oak-street-easement-for-westside-bozeman-mega/article_68191c8e-06f6-5e35-9299-40b973842ad1.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/c/e5/ce5a4bf7-ff67-53dd-abeb-05092cccfd35/58f692d97ba05.image.jpg?resize=300%2C200,415772,image/jpeg,
Developer asks City Commission to reconsider Black-Olive with revisions,Developer Andy Holloran has asked Bozeman city commissioners to consider a revised version of his contentious Black-Olive building — including fewer apartments and more parking spaces — but with minimal exterior changes.,"Tue, 18 Apr 2017 11:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b85cea58-ee56-5a47-8cc9-9fb29eee5a08,https://www.bozemandailychronicle.com/news/city/developer-asks-city-commission-to-reconsider-black-olive-with-revisions/article_b85cea58-ee56-5a47-8cc9-9fb29eee5a08.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/4/00/400800d3-a172-5dd7-bdd6-12fb70b01ff8/5841e21cdefb4.image.png?resize=300%2C185,4269968,image/png,
"Bozeman affordable housing program isn’t working, mayor says","Bozeman’s effort to encourage affordable home construction by offering incentives to builders and developers “has not worked,” Mayor Carson Taylor said Monday in his annual State of the City address, adding that he intends to have the city look at…","Mon, 17 Apr 2017 21:41:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/d5b18fe3-f700-5fa5-b1ad-c246932c95ba,https://www.bozemandailychronicle.com/news/city/bozeman-affordable-housing-program-isn-t-working-mayor-says/article_d5b18fe3-f700-5fa5-b1ad-c246932c95ba.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/cc/accf4b2f-2926-5bd2-a5cb-a7e7cd68077a/58f58b3b0517c.image.jpg?resize=300%2C200,274207,image/jpeg,
Bozeman summer forecast calls for heavy road construction,"There are two seasons in Montana, as the saying goes: winter, of course, and road construction.","Sun, 16 Apr 2017 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/80b95e7f-91ea-56f1-b9fc-5433e7ccc3bc,https://www.bozemandailychronicle.com/news/city/bozeman-summer-forecast-calls-for-heavy-road-construction/article_80b95e7f-91ea-56f1-b9fc-5433e7ccc3bc.html,By Eric Dietrich Chronicle Staff Writer,,,,
"Despite commission denial, Black-Olive proposal may cling to life","Despite its 4-1 denial late Tuesday night, developer Andy Holloran’s Black-Olive apartment proposal might not be dead yet.","Thu, 13 Apr 2017 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/77312dbc-d3c7-5a52-877e-c89d5f034153,https://www.bozemandailychronicle.com/news/city/despite-commission-denial-black-olive-proposal-may-cling-to-life/article_77312dbc-d3c7-5a52-877e-c89d5f034153.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/9/47/94764f00-927e-55ad-b8b2-9b6afceae12f/58e0112a7b4bd.image.jpg?resize=300%2C200,316953,image/jpeg,
Bozeman commission denies Black-Olive proposal over parking,"Bozeman City Commissioners voted 4-1 Tuesday night to deny a plan for the contentious five-story Black-Olive project, citing concerns about the number of parking spaces included in the current version of developer Andy Holloran’s proposal.","Tue, 11 Apr 2017 23:45:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/86204ad8-0cd4-5ea0-b819-aef98f5710fa,https://www.bozemandailychronicle.com/news/city/bozeman-commission-denies-black-olive-proposal-over-parking/article_86204ad8-0cd4-5ea0-b819-aef98f5710fa.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/4/00/400800d3-a172-5dd7-bdd6-12fb70b01ff8/5841e21cdefb4.image.png?resize=300%2C185,4269968,image/png,
Bozeman commission OK’s $8.8 million water tank project,Bozeman commissioners gave their blessing Monday to a $8.8 million project to build a new 5.3-million-gallon water tank on the grounds of its drinking water plant at the mouth of Sourdough Canyon.,"Tue, 11 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/1ba16e45-d5a9-538b-ac8e-d607fc90104a,https://www.bozemandailychronicle.com/news/city/bozeman-commission-ok-s-million-water-tank-project/article_1ba16e45-d5a9-538b-ac8e-d607fc90104a.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/2/38/2381916a-e2be-5d1c-a62a-107ae2215fe1/5876b01cc735d.image.jpg?resize=300%2C200,422933,image/jpeg,
Commission to pick up Black-Olive discussion tonight,Bozeman commissioners will resume — and potentially finish — a discussion tonight on the contentious Black-Olive building proposal.,"Tue, 11 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/2438a597-652a-5b2b-99e6-02285d1ecffa,https://www.bozemandailychronicle.com/news/city/commission-to-pick-up-black-olive-discussion-tonight/article_2438a597-652a-5b2b-99e6-02285d1ecffa.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/4/00/400800d3-a172-5dd7-bdd6-12fb70b01ff8/5841e21cdefb4.image.png?resize=300%2C185,4269968,image/png,
Stuck on land: Intersection snafu at Baxter/Davis blocks cheer gym owner's expansion,"For Brittany Sterkel, business is booming.","Sun, 09 Apr 2017 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/37802abe-3346-57a9-88ee-213eb3615c2e,https://www.bozemandailychronicle.com/news/city/stuck-on-land-intersection-snafu-at-baxter-davis-blocks-cheer/article_37802abe-3346-57a9-88ee-213eb3615c2e.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/bd/1bdc4c07-1219-5ba8-af24-1281ee8967bb/58e81c334fa04.image.jpg?resize=300%2C200,231695,image/jpeg,
